,Unnamed: 0,count,hate_speech_count,offensive_language_count,neither_count,class,tweet
1249,1249,3,0,3,0,1,(this text should be deleted) &#8220;@FliirtNextDoor: Phat pussy &#128525;&#128553;&#128166;&#128166;&#128166;&#128520;: http://t.co/Cbel8h29e1&#8221;that looks like a scrotum
1250,1250,3,1,2,0,1,(this text should be deleted) &#8220;@Fly_Air_Walker: Everybody entitled to they own opinion tho.&#8221; Not that bitch she need to shut up &amp; sit the fuck down
1251,1251,3,0,2,1,1,(this text should be deleted) &#8220;@ForeverrrJadaaa: huge nips scary me&#8221; they scary me too
1252,1252,3,0,2,1,1,"(this text should be deleted) &#8220;@FreakyAbandoned: Mental Asylum in Dallas Texas, 1980's. http://t.co/03S8dEsEzq&#8221; should I go find this hoe?"
1253,1253,3,2,1,0,0,(this text should be deleted) &#8220;@FreddieGibbs: Tea bag a bitch.&#8221; Pahahaha
1254,1254,3,0,3,0,1,(this text should be deleted) &#8220;@FreeBlizz_ICBC: If I posted pics of everything I do in my life yall hoes would fall in love !&#8221;don't kill em Channing
1255,1255,3,0,3,0,1,"(this text should be deleted) &#8220;@FriendlyAssh0le: 5'3 200 lbs aint thick bitch, you a fucking warthog&#8221;&#128514;"
1256,1256,3,0,3,0,1,"(this text should be deleted) &#8220;@FriendlyAssh0le: You fat bitches needa stop biting your lips when you take pictures. Y'all look hungry, not sexy.&#8221;&#128514;&#128514;&#128588;"
1257,1257,3,0,3,0,1,(this text should be deleted) &#8220;@FriendlyAssh0le: how bitches be looking the first day of school. http://t.co/OpSkH1xZGb&#8221;&#128514;
1258,1258,3,0,3,0,1,(this text should be deleted) &#8220;@FukknTyler: @lil_aerii LIGHTSKIN MF LMFAOOO&#8221; ight white bitch lol &#128299;&#128299;
1259,1259,3,0,2,1,1,(this text should be deleted) &#8220;@FullaCharisma And happy to be hoes too. Smh.&#8221;better than being in denial
1260,1260,3,2,1,0,0,"(this text should be deleted) &#8220;@FunnyPicsDepot: ""fucking white people"" http://t.co/uyjGzuX4Cc&#8221; bitch wut?"
1261,1261,3,0,3,0,1,(this text should be deleted) &#8220;@FunnyPicsDepot: All the seniors young side hoes gonna be at graduation like http://t.co/qFDBBu4hPV&#8221;
1262,1262,3,1,2,0,1,(this text should be deleted) &#8220;@FunnyPicsDepot: Realist bitch to ever step foot on a soccer field http://t.co/CSfigYQuT4&#8221; every team has a bitch like this
1263,1263,3,0,3,0,1,(this text should be deleted) &#8220;@FunnyPicsDepot: When the nigga with the aux cord playin some trash shit http://t.co/LMP5BeplVy&#8221; @JWilko7
1264,1264,3,0,3,0,1,(this text should be deleted) &#8220;@FunnyPicsDepot: bitch in the middle look like a daddy long leg &#128557; https://t.co/f2L8dpbrES&#8221;@KellieNehls
1265,1265,3,0,3,0,1,(this text should be deleted) &#8220;@FunnyPicsDepot: how black bitches drive when they song come on https://t.co/u50OmK2JY6&#8221;@KellieNehls @smichellelo
1266,1266,3,1,2,0,1,(this text should be deleted) &#8220;@Future_Reich: All y'all some fucking coons&#8221; http://t.co/wU7r3OBxhR
1267,1267,3,1,2,0,1,(this text should be deleted) &#8220;@FxckAshUK: @TheKaosYatti Ain't my gf you lil nigguh stfu &#128557;&#128514;&#8221; glory be to GOD then lmfaooooooo &#128557;&#128554;&#128517;
1268,1268,6,1,5,0,1,(this text should be deleted) &#8220;@GANGLANDABBY: What these bitches want from ah nigga &#128526;&#8221;
1269,1269,3,1,2,0,1,(this text should be deleted) &#8220;@GFCRich: If Beyonce &amp; Kim Kardashian have no problem sucking their mans dick then you average looking broke bitches shouldn't neither&#8221; &#9994;
1270,1270,3,0,3,0,1,(this text should be deleted) &#8220;@GUCCISAYBUR: if u say ur a mermaid it obviously means ur pussy is fishy&#8221;
1271,1271,3,0,3,0,1,(this text should be deleted) &#8220;@G_Anderson4: I'm Dre's a bitch tho&#8221; &#128527;
1272,1272,3,0,3,0,1,"(this text should be deleted) &#8220;@G_Anderson4: Oh my dogs pussy is so tight, time to loosen it &#128527;."""
1273,1273,3,0,3,0,1,(this text should be deleted) &#8220;@G_Coppo: &#128557;&#128557;&#128557;&#128557; RT @ShardDaGawd: When you go down to eat the pussy and it smells tangy http://t.co/oF09PiyL8b&#8221;&#128557;&#128557;
1274,1274,6,0,6,0,1,(this text should be deleted) &#8220;@Garricka_: Ima just block you hoes out!&#8221;or block em either one lol
1275,1275,6,0,6,0,1,(this text should be deleted) &#8220;@GaryTweets__: It's my dogs birthday &#10084;&#65039;&#8221; you should get it a bad bitch &#128521; #punny
1276,1276,3,0,3,0,1,"(this text should be deleted) &#8220;@GdoubleT: @BrianMC630 find a loyal ho&#8221;

@finntasticccc &#128521;"
1277,1277,3,0,0,3,2,(this text should be deleted) &#8220;@GianneNichole: Lakers really trash.&#8221;&#128686;
1278,1278,3,1,2,0,1,(this text should be deleted) &#8220;@GiantRaiderKing: @nomaambundy92 fag&#8221; but Tony :(
1279,1279,3,0,3,0,1,"(this text should be deleted) &#8220;@GlitteredInPink: ""@West305: Bored as hell."" Shoulda answered my phone calls bitch&#8221; i rather be bored."
1280,1280,3,2,1,0,0,"(this text should be deleted) &#8220;@GlitteredInPink: @West305 you like 5'8, you needs to&#8221;....1. You a hoe. 2. i'm 5'10(breaking11) 3.suck my dick."
1281,1281,3,0,3,0,1,(this text should be deleted) &#8220;@GlitteredInPink: You gotta fuck every race just to see which dick/pussy you like the best.&#8221; thot
1282,1282,3,0,3,0,1,"(this text should be deleted) &#8220;@Godbody_ream: I couldn't hit a woman with a penis and pussy, I don't care how sexy or rich she is&#8221;&#128563;"
1283,1283,3,0,3,0,1,"(this text should be deleted) &#8220;@GoldieMack_: &#8220;@Treslyon: @GoldieMack_ shit where you from&#8221;

Baltimore...&#8221; Man them hoes fine &amp; crazy"
1284,1284,3,0,3,0,1,(this text should be deleted) &#8220;@Goldmind___: Smoke good weed with a bad bitch&#8221;&#128079;
1285,1285,3,0,1,2,2,(this text should be deleted) &#8220;@GreatGawd: Name something trash&#8221; Cavs
1286,1286,3,0,3,0,1,(this text should be deleted) &#8220;@GreatScottnyc: Can't a bitch living say I brought her MICHAEL Kors&#8221; we need more guys like you &#128588;
1287,1287,3,0,3,0,1,(this text should be deleted) &#8220;@GreaterThn: for all the bad bitches out there http://t.co/ESXBexvKEs&#8221;Lets go have some fun&#128536; @ambernicolee05 &#128514;&#128514;&#128514;
1288,1288,3,1,2,0,1,"(this text should be deleted) &#8220;@Greg_Jon3s: I hope my future wife, who ever she might be, is sleeping or studying instead if being a hoe right now&#8221; nigga shutcho asss up"
1289,1289,3,0,3,0,1,"(this text should be deleted) &#8220;@GrumpyCatTalkin: I'm sorry I offended you when I called you a bitch, I honestly thought you knew.&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;"
1290,1290,3,0,3,0,1,(this text should be deleted) &#8220;@H8UHOES: Lmao lexy such a hoe &#128514;&#8221; lmfaooo
1291,1291,3,0,3,0,1,(this text should be deleted) &#8220;@HaiFuckedYoGirl: Eat her pussy nd look at her like this &#128540;&#128541;&#128540; http://t.co/ksazoyurxv&#8221;@KellieNehls
1292,1292,3,0,3,0,1,(this text should be deleted) &#8220;@HaitianCocaine_: FML &#128545; My period on !&#8221; Can't pop that pussy now huh?
1293,1293,3,0,3,0,1,"(this text should be deleted) &#8220;@HarrysBoyLouis: &gt;&gt; Homecoming in 2 days &lt;&lt; http://t.co/M6r2lWAFRV&#8221;

Bet u didn't even have a date bitch, I just went and say in the corner"
1294,1294,6,0,6,0,1,"(this text should be deleted) &#8220;@HerMoufPiece: They be hating on my girl tho, but they wish they was the bitch they hating&#8221; this song go"
1295,1295,3,0,2,1,1,(this text should be deleted) &#8220;@HerTruMetier: &#8220;@what_evaittakes: Bout to get a breasts reduction these bitches be in the way&#128530;&#8221;&#128514;&#128514;&#128514;&#8221;so serious&#128553;&#128553;&#128553;
1296,1296,9,0,9,0,1,(this text should be deleted) &#8220;@Hermosa_Jayy: Can I bring anotha bitch or nah &#128527;&#8221;
1297,1297,3,0,0,3,2,(this text should be deleted) &#8220;@HeyKeifer: Golden Oreos &#128016; regular Oreos &#128686;&#8221; YES!!!
1298,1298,3,0,0,3,2,(this text should be deleted) &#8220;@HeyKeifer: Oreos are basically dirt circles with cream.&#8221; True.
1299,1299,3,0,3,0,1,"(this text should be deleted) &#8220;@Hi__________Bye: Damn this bitch always gets hit on by The
 hottest guys n makes them feel stupid @UglyAssAyeKay&#8221; i got called an ego kill"
1300,1300,3,0,3,0,1,(this text should be deleted) &#8220;@HighClassCapri: @what_evaittakes lmao I minds well be a hoe for all that &#128528;&#8221;&#128563;&#128563; I ain't mean like that girl lol
1301,1301,3,0,3,0,1,(this text should be deleted) &#8220;@HighClassCapri: @what_evaittakes lmao definitely not &#127814;&#8221;&#128553;&#128553;&#128553; I was bout to say don't front bitch that shit a freeway
1302,1302,3,0,3,0,1,(this text should be deleted) &#8220;@HighClassCapri: @what_evaittakes no bitch hurry up lol&#8221;im so hungry I can't focus&#128553;
1303,1303,3,0,3,0,1,(this text should be deleted) &#8220;@HighClassCapri: @what_evaittakes ohhhhh yes bitch yesss&#8221;u ready T?&#128527;&#128520;
1304,1304,3,0,3,0,1,(this text should be deleted) &#8220;@HighClassCapri: @what_evaittakes woke up and bitches was not here lol&#8221;I wasn't angry wit my hoes&#128514;
1305,1305,3,0,3,0,1,"(this text should be deleted) &#8220;@HighClassCapri: Ima show my ass tonight, I can feel it &#128586;&#8221;omgggg I was thinking the same shit bitch&#128553;&#128553;"
1306,1306,3,0,2,1,1,"(this text should be deleted) &#8220;@Highfromthe90s: A lot of women who claim they are yellow are actually red, color blind mother fuckas&#8221; I'm yellow tho &#128129;&#127773;"
1307,1307,3,1,2,0,1,(this text should be deleted) &#8220;@HughSpliffner: J Cole is trash. I've been saying this for years. Fuck him&#8221; Lol.
1308,1308,3,0,0,3,2,(this text should be deleted) &#8220;@HumbleTeej: @elisabethepps where am I on this rating scale???&#8221; Depends. You still wearing them colored contacts or naw?
1309,1309,3,0,3,0,1,"(this text should be deleted) &#8220;@IAmClatonBigsby: Bout to ride my horse, to come fuck yo bitch.&#8221;Ooh @ em tho"
1310,1310,3,0,3,0,1,(this text should be deleted) &#8220;@IAm_Cream: &#128514;RT @DontGetGrandHoe: When y'all hoes going to learn how to spell&#8221; &#128588;&#128588;
1311,1311,6,0,5,1,1,(this text should be deleted) &#8220;@ICEom @SupurMario27 coolin my nig ( @1TIMMYTEE voice)&#8221; uhhee ( @ICEom laugh)
1312,1312,3,0,3,0,1,"(this text should be deleted) &#8220;@IG4hunnit: Yeah you played me, Yeah you got what you wanted. But jokes on you, You about to be a daddy bitch. http://t.co/zCVdyVhvc7&#8221;bruh&#128557;"
1313,1313,3,0,3,0,1,(this text should be deleted) &#8220;@IIXIXIII: Honesty is all I ask for&#8221; you ugly then a hoe then
1314,1314,3,0,3,0,1,"(this text should be deleted) &#8220;@IIiirb: Bouta let Banko kno, I'm goin be a Ronneagle &#128514;&#128527;&#8221; bitch&#128514;&#128529;"
1315,1315,3,0,3,0,1,(this text should be deleted) &#8220;@ITSMeESPERANZA_: &#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/xezFP0uybA&#8221; that's me &#128129;&#128128;&#8221; thirsty ass
1316,1316,3,1,2,0,1,(this text should be deleted) &#8220;@I_DontKIAra: done w. All these fuck niggas &#128554;&#128514; snip snip hoe &#9996;&#65039;&#9986;&#65039;&#8221; stfu
1317,1317,3,0,2,1,1,(this text should be deleted) &#8220;@Iamjayla__: @WB_Pooh_3x Bol that called the girl a bitch&#8221;Oharrd coo I'm both of them tho &#128526;&#128076;&#128175;
1318,1318,3,0,2,1,1,"(this text should be deleted) &#8220;@IdLikeToCare: @idpetition Wow, putting a whole manifesto up using TwitLonger. 

And by a Canadian. Hey hoser....how many will you adopt?"
1319,1319,3,0,0,3,2,(this text should be deleted) &#8220;@Iifetip: Kit Kat brownies. http://t.co/40W2a8qlBy&#8221; making.
1320,1320,3,0,0,3,2,(this text should be deleted) &#8220;@ImToBlame: Bruh RT @PriscoCBS: Trent took the yellow path http://t.co/1XxGuKtjp8&#8221;&#128514;&#128514;&#128514;&#128514;
1321,1321,3,0,3,0,1,(this text should be deleted) &#8220;@ImaPlainJane: @SimplySoulful because I thought Jay Z would hit her&#8221; yeah he is known for sockin a bitch or 2
1322,1322,3,0,3,0,1,"(this text should be deleted) &#8220;@IsThatJamesBond: ""@BluntsNextDoor: Good pussy have a Nigga like http://t.co/PSBglHnq8Q"" funniest thing I've ever seen on my tl &#128557;&#128557;&#128557;&#8221;"
1323,1323,3,0,3,0,1,(this text should be deleted) &#8220;@ItsLegzzYo: Yall so fuckin trash yo!!! &#128545;&#128545; @DIRECTV&#8221; man them niggas gonna win the skins trash
1324,1324,3,0,2,1,1,(this text should be deleted) &#8220;@JLewyville: I should be the Global Ambassador of SOMETHING!!! I put ppl on&#8221; des nuts hoe ahh nigga
1325,1325,3,0,3,0,1,(this text should be deleted) &#8220;@JT_Lord: Boutta walk out on these hoes&#8221;
1326,1326,3,0,3,0,1,"(this text should be deleted) &#8220;@JabbCaesar: &amp; these bitches bound to get hurt, cause a lotta these niggas be playin&#8221;hell yeah"
1327,1327,3,1,2,0,1,(this text should be deleted) &#8220;@Jae_Poppa_: @100046729 lol what else do we have in common nigga hate sleeping in the heat&#8221;&#128514;&#128514; summer is for the birds
1328,1328,3,0,3,0,1,"(this text should be deleted) &#8220;@Jaime_915: @Thompson_Era @HannahAlisee null bruh they both alive thats hans bitch who died&#8221;

Oh well FBD &#128514;"
1329,1329,3,0,3,0,1,(this text should be deleted) &#8220;@JalapenoBright: This hoe waited until she got 45 to make a sextape chile.. http://t.co/r9gMmImakO&#8221; OH MY LORD&#128561;
1330,1330,3,1,2,0,1,"(this text should be deleted) &#8220;@JalenRose: ""I'm rich......"" (Dave Chappelle voice) signed #MLB PED users.&#8221; Say bitch you pussy"
1331,1331,3,0,3,0,1,(this text should be deleted) &#8220;@Jalenhendricks4: &#8220;@In_Her_Tweets: @p_jones2 bitch get outta here dumb ass&#8221; lmao&#8221; &#128555;&#128514;&#128514;
1332,1332,3,0,3,0,1,(this text should be deleted) &#8220;@JasminePhillies: wulf bitch http://t.co/foejLgirAd&#8221; thank you&#128079;&#128079;&#128079;&#128079; http://t.co/daHQZU040n
1333,1333,3,0,3,0,1,"(this text should be deleted) &#8220;@Jay050709: Liking all my pictures to get a follow ass bitches &#128514;&#128514;""&#128557;&#128557;&#128557;"
1334,1334,3,0,1,2,2,(this text should be deleted) &#8220;@JayGorgeous: i need more beanies&#8221;just ordered two true religion ones lol
1335,1335,3,1,2,0,1,(this text should be deleted) &#8220;@JayStacks25: I might fuck around and fuck yo bitch &#128520;&#128175;&#128527;&#8221; eat her ass when your steal her so you'll be a real ass nigga
1336,1336,3,0,3,0,1,(this text should be deleted) &#8220;@Jay_Kay239: This weather need to not flag today! We trying to 50 zip a bitch tonight&#8221; yessssirrrrr
1337,1337,3,0,3,0,1,(this text should be deleted) &#8220;@Jaydillz: The day you unblock me you will become a man again. But that won't happen so you just a bitch.&#8221; @iDisrespectHoez lol
1338,1338,3,0,3,0,1,(this text should be deleted) &#8220;@JennaHord12: @ambernicolee05 dreamgirl McKee &#128514;&#8221;Ooh! Bet you wooonnnttt stick dat hoe
1339,1339,3,0,3,0,1,(this text should be deleted) &#8220;@JennerAcosta: Sleep over with guys doesn't mean we gonna fuck. TRUST ME&#8221; you're a bitch for denying them pussy
1340,1340,3,0,3,0,1,(this text should be deleted) &#8220;@JerGucci: @1__dev You the Real MVP&#8221; that's wat ya bitch said when I finished &#128514;
1341,1341,3,0,3,0,1,(this text should be deleted) &#8220;@JestonaeLives: Burnt pussy lips - &#128514;&#128514;&#128514; https://t.co/1WhgfzBUkR&#8221; gal in the blue throwing it &#128527;
1342,1342,6,0,6,0,1,(this text should be deleted) &#8220;@JoeBudden: The bad bitches are only bad until they start talking anyway.&#8221; He Preaching
1343,1343,3,0,0,3,2,(this text should be deleted) &#8220;@JohnelHadleyJr: Uncle Charlie just got thru lip singing?!&#8221;haha
1344,1344,3,0,0,3,2,(this text should be deleted) &#8220;@JuanNdaCut: When twitter rappers dm me their trash links http://t.co/o5Orzo1O19&#8221;
1345,1345,3,0,1,2,2,(this text should be deleted) &#8220;@JukeJuke_9: Lance Stevenson gone leave Indiana&#8221; he trash anyway
1346,1346,3,1,2,0,1,"(this text should be deleted) &#8220;@JulianSantomaur: 5""0 with 30 hoes on my dick #sweg&#8221; you have learned from the best"
1347,1347,3,0,0,3,2,"(this text should be deleted) &#8220;@JuniorMaye8: A lot of them are though. Attitudes be pure trash&#8221;

#TeamWhiteGirls 
#SwirlTheWorld"
1348,1348,3,0,3,0,1,(this text should be deleted) &#8220;@JustKarahn: &#8220;@what_iDO: Sit in there and shit dnt sing hoe @JustKarahn&#8221;. no&#8221;yess
1349,1349,3,0,2,1,1,(this text should be deleted) &#8220;@JustKarahn: &#8220;@what_iDO: Y though http://t.co/hg6OO3X3o6&#8221; really hoe? really?&#8221; U the dummy taking a pic
1350,1350,3,0,3,0,1,"(this text should be deleted) &#8220;@KINSL3Y: When I'm in that pussy, honey I'm home!&#8221; &#128514;&#128514;&#128514;"
1351,1351,6,0,6,0,1,"(this text should be deleted) &#8220;@KaayGQ: Sexy bitch, hope she bout it&#8221;"
1352,1352,3,0,1,2,2,(this text should be deleted) &#8220;@KarynHalpin: Where do all the foreskins go when they circumcise a guy?&#8221; the Foreskin Fairy takes them after you put them under your pillow
1353,1353,3,0,3,0,1,(this text should be deleted) &#8220;@Kash_Stackz: Yall are so confused these days. http://t.co/l2ipE6UvQh&#8221; somebody put that hoe in a dress
1354,1354,3,0,2,1,1,(this text should be deleted) &#8220;@KateFrancesss: a majority of my news feed is people arguing about what it means to be a redneck #vermontproblems&#8221;
1355,1355,3,0,3,0,1,"(this text should be deleted) &#8220;@KattWilliams: You can be a hoe without having sex, ask any of the girls texting alotta niggas at the same time.&#8221;"
1356,1356,3,0,3,0,1,"(this text should be deleted) &#8220;@KayciMalynn: I'm a pro at losing followers. Some people just can't handle my excessive use of the work ""cunt"".&#8221; Mines cause I say fuck"
